	Argentina	Australia	Austria	Belarus	Belgium	Brazil	Canada	Chile	China	Colombia	Czech Republic	Denmark	Egypt	Finland	France	Germany	Greece	Hungary	India	Indonesia	Iran	Ireland	Israel	Italy	Japan	Mexico	Netherlands	Norway	Poland	Portugal	Romania	Russia	Saudi Arabia	South Korea	Spain	Thailand	Turkey	Ukraine	United Kingdom	United States
2020-04-1	21.954545454545453	183.8671875	1157.0454545454547	16.170212765957444	1130.530973451327	27.146248812915484	232.58855585831063	149.61748633879782	57.95422535211269	18.414634146341463	312.07547169811323	493.1034482758622	6.56	251.63636363636363	778.0298507462686	811.6385542168674	122.803738317757	53.57142857142857	1.0779320987654322	5.834287896143566	550.6913580246913	688.2978723404256	558.6363636363636	1751.523178807947	15.586592178770951	9.759036144578316	728.0346820809249	839.0566037735847	60.33942558746735	689.1666666666667	116.92708333333331	15.919618528610355	49.30599369085174	190.38910505836574	2371.125265392781	24.64179104477612	163.41787439613526	14.758064516129034	381.06060606060606	581.6503067484663
2020-04-2	25.75	194.375	1217.159090909091	16.170212765957444	1235.7522123893805	32.459639126305795	261.44414168937334	165.62841530054644	58.024647887323944	21.64634146341464	338.5849056603774	535.6896551724138	7.1	262.90909090909093	850.5820895522388	885.8072289156627	128.5046728971963	59.6938775510204	1.5162037037037035	6.403207331042383	587.5679012345679	733.404255319149	635.3409090909091	1830.6953642384105	17.382282521947324	11.06827309236948	786.936416184971	880.1886792452831	66.6840731070496	763.9814814814815	128.125	18.916893732970028	54.25867507886436	194.08560311284046	2532.123142250531	26.43283582089552	189.35990338164248	21.344086021505376	446.5757575757576	664.7883435582822
2020-04-3	25.75	204.0625	1264.6590909090908	27.02127659574468	1358.2300884955753	37.559354226020886	307.0299727520436	186.01092896174862	58.073943661971825	23.59756097560976	363.9622641509434	583.7931034482757	7.79	276.0	882.1641791044777	960.1927710843373	141.49532710280374	63.57142857142857	1.7754629629629632	6.83466972126766	623.0617283950618	818.936170212766	710.4545454545455	1907.9801324503312	20.88587390263368	12.1285140562249	849.5375722543351	931.1320754716983	76.91906005221931	836.4814814814813	142.60416666666666	24.168937329700274	59.46372239747634	195.75875486381324	2686.518046709129	27.98507462686567	219.0217391304348	21.612903225806452	510.87878787878793	753.1901840490798
2020-04-4	28.75	216.71875	1309.659090909091	37.340425531914896	1484.070796460177	43.00094966761635	341.11716621253413	204.20765027322412	58.117605633802825	25.752032520325198	395.28301886792457	647.7586206896552	7.79	293.6363636363636	960.268656716418	1033.4698795180723	150.74766355140187	69.18367346938776	2.2391975308641974	7.583046964490262	623.0617283950618	909.1489361702127	844.0909090909091	1983.8907284768213	23.423782920989623	13.55823293172691	908.843930635838	982.6415094339624	88.32898172323759	915.3703703703703	165.78125	28.262942779291553	59.46372239747634	197.58754863813232	2827.983014861996	29.52238805970149	252.66908212560384	26.532258064516128	578.3030303030304	852.6533742331288
2020-04-5	32.97727272727273	222.1484375	1337.0454545454545	41.91489361702128	1631.0619469026547	48.80341880341881	378.2561307901908	227.37704918032787	58.151408450704224	28.577235772357724	421.8867924528302	702.9310344827586	9.85	342.1818181818182	1023.9552238805969	1104.987951807229	156.35514018691592	74.79591836734693	2.6033950617283947	7.987781596029018	688.1851851851852	979.5744680851063	911.1363636363636	2063.4437086092707	26.105347166799678	15.180722891566264	961.0982658959537	1039.6226415094338	94.69973890339425	974.4444444444445	188.1770833333333	32.2275204359673	68.73817034700315	199.16342412451363	2945.456475583864	32.373134328358205	289.05797101449275	29.46236559139785	634.8939393939394	957.7822085889572
2020-04-6	35.31818181818182	224.375	1361.7045454545455	60.0	1742.566371681416	52.84900284900285	422.23433242506815	244.31693989071042	58.19859154929578	30.18292682926829	432.7358490566038	753.2758620689656	10.7	350.3636363636363	1051.910447761194	1149.2891566265062	162.14953271028037	75.91836734693877	3.1381172839506166	8.678885070637646	718.8395061728395	1087.4468085106384	957.9545454545456	2134.900662251656	29.16201117318436	17.21285140562249	1031.849710982659	1064.1509433962262	107.10182767624019	1044.2592592592594	201.25	36.70980926430518	75.23659305993691	200.07782101167317	3023.3121019108285	33.134328358208954	326.9202898550725	33.62903225806452	724.3333333333335	1035.6901840490798
2020-04-7	37.0	228.28125	1397.3863636363635	74.46808510638299	1841.9469026548672	57.24596391263058	453.7602179836513	263.1147540983606	58.23802816901409	32.09349593495935	454.90566037735846	807.0689655172412	10.73	395.6363636363636	1110.2985074626863	1195.4819277108436	164.01869158878503	83.36734693877553	3.411265432098765	9.511263841160748	746.9135802469134	1141.276595744681	1011.8181818181821	2194.4867549668875	30.462889066241022	19.590361445783127	1086.878612716763	1085.8490566037738	115.2219321148825	1086.111111111111	211.30208333333331	43.208446866485005	79.58990536277601	200.9922178988327	3133.9065817409773	33.701492537313435	364.93961352657004	35.456989247311824	781.9393939393941	1129.435582822086
2020-04-8	38.97727272727273	232.65625	1436.3636363636365	91.59574468085106	1964.070796460177	65.13295346628679	487.275204359673	279.56284153005464	58.29859154929578	36.178861788617894	473.3018867924529	874.3103448275862	13.22	419.6363636363636	1166.6716417910447	1243.7108433734938	171.21495327102804	91.32653061224491	4.007716049382717	10.454371897670867	772.7037037037038	1214.6808510638298	1050.9090909090908	2244.8013245033108	31.173184357541903	22.369477911646584	1131.7919075144507	1106.2264150943397	126.57963446475195	1152.0370370370372	230.05208333333331	51.069482288828326	88.17034700315456	202.02334630350197	3252.44161358811	35.35820895522389	411.9444444444445	39.30107526881721	837.0	1223.3404907975462
2020-04-9	40.79545454545455	236.40625	1473.75	113.40425531914892	2071.0619469026547	75.62678062678063	525.1771117166212	303.0601092896174	58.359154929577464	41.7479674796748	501.1320754716981	931.3793103448276	15.6	452.1818181818182	1224.5970149253733	1303.6385542168675	176.07476635514018	100.0	4.424382716049383	11.286750668193967	797.3580246913581	1324.255319148936	1068.6363636363637	2308.311258278146	33.974461292897054	25.550200803212853	1187.8034682080925	1133.9622641509434	135.90078328981724	1216.7592592592591	247.96875	59.073569482288825	92.49211356466877	202.78210116731518	3374.4161358811043	36.16417910447762	461.6666666666666	44.83870967741936	920.1969696969696	1325.558282208589
2020-04-10	43.04545454545455	240.3125	1505.4545454545455	158.08510638297872	2210.884955752213	84.79107312440645	565.3405994550409	326.3387978142077	58.39788732394365	45.1829268292683	525.377358490566	971.551724137931	16.990000000000002	473.6363636363636	1288.5671641791046	1367.7710843373495	182.71028037383175	121.42857142857143	4.947530864197532	12.573501336387935	817.5308641975308	1572.9787234042553	1132.7272727272727	2377.9139072847684	37.24660814046289	27.638554216867472	1257.9190751445085	1162.2641509433965	145.56135770234982	1292.2222222222224	270.9375	69.01226158038148	103.69085173501577	203.3073929961089	3470.743099787685	36.910447761194035	510.6521739130435	50.86021505376344	986.0151515151517	1429.549079754601
2020-04-11	44.88636363636364	243.671875	1540.909090909091	210.74468085106383	2359.911504424779	93.24786324786324	603.0790190735695	355.24590163934425	58.453521126760556	50.264227642276424	540.7547169811321	1003.2758620689656	17.94	503.45454545454544	1353.3731343283582	1417.566265060241	187.94392523364488	133.6734693877551	5.7461419753086425	13.409698358151967	841.8765432098766	1721.063829787234	1182.7272727272727	2443.3278145695363	42.67358339984038	30.875502008032132	1335.0867052023125	1178.1132075471694	155.48302872062663	1432.5925925925924	284.73958333333337	81.1784741144414	115.17350157728708	203.3073929961089	3567.3460721868373	37.58208955223881	567.9830917874398	59.220430107526894	1064.7272727272727	1538.5276073619632
2020-04-12	48.56818181818182	245.6640625	1568.9772727272727	236.80851063829783	2479.469026548673	98.41880341880342	634.9046321525885	378.5245901639344	58.51901408450705	55.0609756097561	556.7924528301887	1033.7931034482758	19.39	528.1818181818181	1399.8507462686566	1451.5542168674697	194.48598130841117	143.87755102040816	6.447530864197531	14.669721267659412	864.5555555555555	1899.5744680851064	1220.7954545454545	2521.043046357616	53.85474860335196	33.88755020080321	1411.1560693641618	1192.4528301886792	165.95300261096602	1480.2777777777776	311.9791666666667	92.5340599455041	127.22397476340694	204.5136186770428	3650.1273885350315	38.07462686567165	630.036231884058	67.5	1196.8333333333335	1625.616564417178
2020-04-13	50.06818181818182	246.953125	1583.75	274.25531914893617	2623.628318584071	105.26590693257359	663.8964577656676	394.1530054644809	58.59788732394365	56.422764227642276	565.1886792452831	1064.4827586206898	20.65	540.7272727272727	1423.9253731343285	1482.120481927711	197.57009345794395	148.77551020408166	7.061728395061729	16.193203512791143	885.0123456790125	2054.255319148936	1266.4772727272725	2588.791390728477	57.901037509976064	37.437751004016064	1479.0173410404627	1210.3773584905662	174.25587467362928	1535.6481481481485	328.125	107.425068119891	140.75709779179815	205.0	3714.4585987261153	38.49253731343285	687.8743961352658	74.65053763440861	1276.9545454545455	1710.3404907975462
2020-04-14	51.63636363636363	248.671875	1595.7954545454545	310.53191489361706	2706.991150442478	111.25356125356127	699.2643051771116	411.2021857923497	58.664084507042254	57.96747967479674	571.6037735849056	1089.3103448275863	21.9	557.0909090909091	1463.820895522388	1507.2048192771085	200.46728971962617	154.28571428571428	7.9961419753086425	17.399770904925543	904.9753086419753	2265.31914893617	1316.5909090909092	2640.9933774834435	61.01356743814844	40.27309236947791	1534.7398843930634	1224.1509433962265	181.04438642297646	1567.962962962963	345.46875	124.850136239782	155.6466876971609	205.52529182879374	3780.615711252654	39.0	737.3067632850241	83.38709677419354	1342.7424242424242	1787.0981595092026
2020-04-15	55.27272727272727	250.625	1617.5	349.04255319148933	2753.8938053097345	119.95251661918327	736.9482288828337	432.62295081967216	58.69859154929577	60.54878048780488	579.3396226415094	1122.586206896552	23.5	574.7272727272727	1545.865671641791	1537.1566265060242	202.80373831775702	161.12244897959184	8.825617283950617	18.47651775486827	924.4074074074074	2442.340425531915	1368.8636363636365	2690.1986754966892	64.64485235434958	43.36546184738956	1584.913294797688	1238.8679245283015	188.04177545691903	1615.5555555555554	358.28125	143.74659400544957	169.3690851735016	206.0505836575876	3874.543524416136	39.44776119402985	786.3647342995171	90.64516129032258	1422.3181818181818	1869.680981595092
2020-04-16	55.27272727272727	252.265625	1632.9545454545455	396.5957446808511	2971.061946902655	134.47293447293447	772.8610354223433	452.0765027322405	58.733802816901395	63.109756097560975	594.622641509434	1151.8965517241381	25.05	588.5454545454545	1585.1641791044776	1571.686746987952	204.85981308411218	168.57142857142858	9.552469135802466	19.61053837342497	943.0740740740739	2669.5744680851058	1420.568181818182	2734.3543046357613	68.49162011173182	46.96385542168675	1627.3410404624274	1259.8113207547171	197.9634464751958	1675.0925925925924	375.83333333333326	166.8256130790191	184.9211356466877	206.47859922178986	3955.6475583864117	39.880597014925385	838.0676328502417	111.85483870967742	1492.0606060606065	1962.1595092024536
2020-04-17	58.18181818181818	253.7890625	1641.8181818181818	447.2340425531915	3080.4424778761068	144.4681861348528	819.6457765667575	481.25683060109293	58.98169014084507	65.71138211382114	606.8867924528303	1186.0344827586207	26.73	612.5454545454546	1624.5820895522388	1612.4096385542166	206.26168224299062	179.89795918367346	10.329475308641976	21.061473844979	962.9012345679013	2823.617021276596	1449.7727272727273	2797.0364238410602	73.16041500399042	50.57831325301205	1688.6705202312135	1281.3207547169811	206.73629242819842	1744.537037037037	401.40625	190.3133514986376	201.26182965299682	206.90661478599225	4036.709129511677	40.29850746268657	896.0507246376811	119.94623655913979	1562.0151515151513	2059.29754601227
2020-04-18	60.40909090909091	255.1953125	1659.4318181818182	508.4042553191489	3198.053097345133	159.93352326685658	868.4468664850136	505.57377049180326	59.00352112676056	69.89837398373984	617.8301886792452	1219.4827586206898	28.44	634.3636363636364	1630.6268656716418	1655.8915662650602	206.26168224299062	187.14285714285717	11.094135802469136	22.61550210003818	981.4074074074074	2974.468085106383	1475.2272727272727	2854.8675496688743	78.17238627294493	55.22088353413654	1760.0578034682082	1281.3207547169811	218.77284595300262	1761.2962962962963	420.15625	218.03814713896458	225.29968454258673	207.25680933852144	4118.152866242038	40.29850746268657	948.6231884057972	137.25806451612902	1646.8484848484852	2153.877300613497
2020-04-19	64.27272727272727	257.265625	1666.1363636363635	508.4042553191489	3290.530973451328	173.78442545109212	908.4741144414168	531.6939890710382	59.01619718309859	73.59756097560977	627.7358490566038	1248.6206896551723	30.32	669.2727272727273	1668.9701492537313	1685.5060240963855	206.26168224299062	195.51020408163262	12.123456790123456	23.85643375334097	998.3703703703703	3140.0	1507.3863636363635	2912.6655629139073	82.68954509177973	60.216867469879524	1825.9537572254333	1317.7358490566035	228.2506527415144	1822.6851851851845	438.4375	250.63351498637599	261.00946372239747	207.41245136186768	4103.014861995754	40.7910447761194	994.3115942028985	146.4784946236559	1730.5606060606065	2254.8650306748473
2020-04-20	66.5909090909091	258.28125	1671.590909090909	508.4042553191489	3406.725663716815	183.54226020892688	947.6021798365125	551.2568306010928	59.02605633802818	77.07317073170732	640.2830188679245	1273.1034482758619	31.44	687.8181818181818	1680.6865671641795	1706.8915662650604	208.87850467289718	202.4489795918367	13.32175925925926	25.10500190912562	1014.9506172839508	3244.8936170212764	1533.068181818182	2963.1125827814567	85.80207501995211	66.35341365461848	1887.57225433526	1333.5849056603772	242.4804177545692	1870.9259259259256	455.52083333333326	291.91416893732975	295.3312302839116	207.66536964980546	4150.1061571125265	41.26865671641792	1042.342995169082	153.49462365591395	1819.1969696969695	2330.3282208588957
2020-04-21	68.63636363636364	258.7890625	1679.8863636363635	666.3829787234042	3538.3185840707965	192.6923076923077	1003.3514986376023	574.1530054644809	59.04859154929577	80.83333333333334	652.2641509433962	1295.6896551724135	33.33	703.2727272727273	1711.2985074626868	1728.3975903614455	209.81308411214954	214.08163265306126	14.351851851851851	25.811378388697968	1030.925925925926	3330.212765957447	1558.2954545454545	3000.463576158941	88.73104549082203	70.4578313253012	1930.9248554913293	1342.0754716981132	250.46997389033942	1931.7592592592596	465.41666666666674	320.9877384196185	330.7255520504732	207.84046692607004	4212.76008492569	41.671641791044784	1098.792270531401	164.65053763440858	1890.0454545454545	2416.41717791411
2020-04-22	71.18181818181817	259.6484375	1685.5681818181818	715.2127659574468	3624.424778761062	204.55365622032286	1046.6757493188009	591.9125683060109	59.05915492957747	84.32926829268294	664.2452830188679	1326.7241379310346	34.9	729.8181818181819	1751.1044776119406	1755.3493975903616	224.392523364486	221.2244897959184	15.419753086419751	27.24322260404735	1046.9382716049383	3412.7659574468084	1584.3181818181818	3045.6456953642382	91.74780526735834	76.31325301204821	1973.063583815029	1352.0754716981132	257.3368146214099	1979.537037037037	481.35416666666674	359.4209809264305	366.9085173501577	208.0544747081712	4261.847133757962	41.955223880597025	1154.4806763285026	177.20430107526883	1955.212121212121	2530.800613496933
2020-04-23	74.45454545454545	259.921875	1695.909090909091	774.5744680851062	3706.991150442477	217.26970560303891	1094.7956403269754	617.2677595628415	59.06760563380281	88.53658536585365	673.2075471698113	1364.1379310344826	34.9	750.7272727272727	1778.3731343283582	1783.686746987952	225.04672897196258	233.06122448979596	16.506944444444443	28.323787705231005	1061.679012345679	3547.0212765957444	1658.1818181818182	3101.440397350993	93.95051875498802	84.69076305220884	2013.9884393063587	1367.9245283018868	265.50913838120107	2035.3703703703704	505.72916666666674	395.0885558583106	402.9022082018928	208.21011673151747	4323.75796178344	42.37313432835821	1191.7149758454104	192.74193548387098	2022.6515151515148	2584.7515337423315
2020-04-24	77.79545454545455	260.4296875	1702.840909090909	853.404255319149	3787.3451327433622	235.0047483380817	1147.1117166212534	645.4644808743169	59.07323943661972	92.70325203252031	678.1132075471697	1391.896551724138	36.59	778.909090909091	1803.044776119403	1811.843373493976	230.18691588785046	243.16326530612244	17.806327160493826	29.686903398243604	1074.3950617283951	3746.170212765957	1691.1363636363635	3145.248344370861	97.6855546687949	93.43775100401605	2065.260115606937	1385.8490566037735	274.4386422976501	2069.722222222222	525.8333333333334	427.6089918256131	439.43217665615134	208.32684824902725	4368.64118895966	42.37313432835821	1229.3478260869565	205.56451612903226	2092.090909090909	2666.1717791411043
2020-04-25	77.79545454545455	261.2109375	1712.2727272727273	933.2978723404256	3919.734513274337	251.63817663817662	1195.558583106267	672.4590163934428	59.083802816901404	99.20731707317071	686.1320754716983	1415.5172413793102	40.92	799.0909090909091	1829.5074626865674	1836.6024096385545	232.71028037383175	249.2857142857143	18.908950617283953	31.351660939289808	1088.8148148148148	3868.9361702127667	1711.1363636363635	3195.2649006622514	102.88906624102155	103.3895582329317	2111.849710982659	1397.735849056604	284.3864229765013	2154.722222222222	542.5520833333334	467.4523160762943	476.403785488959	208.52140077821014	4421.847133757962	42.59701492537314	1267.0531400966186	218.41397849462365	2173.6969696969695	2731.6687116564417
2020-04-26	85.61363636363637	261.8359375	1719.7727272727273	1020.2127659574468	4011.061946902655	277.8205128205128	1235.449591280654	702.6229508196719	59.09084507042253	104.51219512195122	693.5849056603772	1456.0344827586207	43.19	813.6363636363636	1852.4477611940301	1857.5301204819282	234.20560747663552	255.10204081632656	20.44444444444445	32.86368843069874	1102.8148148148148	3949.148936170213	1738.409090909091	3234.288079470199	105.20351157222666	111.18072289156628	2149.7109826589594	1408.867924528302	294.3342036553525	2192.87037037037	553.90625	508.09264305177106	514.1640378548896	208.715953307393	4456.6878980891715	43.61194029850746	1301.6062801932367	231.63978494623657	2248.1363636363635	2880.5306748466246
2020-04-27	85.61363636363637	262.2265625	1726.0227272727273	1113.085106382979	4082.654867256637	293.8651471984805	1277.493188010899	728.4699453551912	59.09295774647888	109.32926829268291	698.4905660377359	1478.4482758620688	43.19	832.0	1859.3283582089555	1869.7951807228915	234.20560747663552	263.57142857142856	21.521604938271604	33.91370752195494	1117.0493827160494	4098.297872340426	1749.7727272727273	3272.7649006622523	106.82362330407022	117.88755020080322	2187.57225433526	1416.0377358490564	303.31592689295036	2207.9629629629626	574.7916666666667	551.4237057220708	552.7444794952681	208.91050583657585	4491.932059447982	43.61194029850746	1330.072463768116	242.17741935483872	2315.7575757575755	2962.914110429448
2020-04-28	90.68181818181816	262.6953125	1733.6363636363635	1200.9574468085107	4131.592920353982	315.7692307692307	1321.2261580381473	754.8087431693988	59.11126760563381	113.76016260162602	702.7358490566037	1499.655172413793	47.82	853.6363636363636	1877.1641791044776	1883.578313253012	236.82242990654208	270.3061224489796	22.712191358024693	34.73081328751432	1129.2839506172838	4180.425531914894	1757.5	3301.556291390729	108.34796488427773	124.73092369477912	2210.693641618497	1421.3207547169811	310.75718015665797	2235.555555555556	590.5729166666666	593.6444141689374	593.4069400630915	209.1828793774319	4524.309978768577	43.85074626865672	1355.8091787439614	242.17741935483872	2381.0454545454545	3032.058282208589
2020-04-29	93.5	263.203125	1740.2272727272727	1298.723404255319	4188.849557522124	341.3390313390313	1362.8065395095364	784.9726775956284	59.112676056338024	120.91463414634147	707.9245283018868	1526.0344827586207	50.42	861.8181818181818	1893.0597014925372	1899.2891566265062	236.82242990654208	278.265306122449	24.17592592592593	36.315387552500965	1143.0123456790125	4229.1489361702115	1771.4772727272727	3336.1754966887406	110.55067837190742	134.5542168674699	2220.578034682081	1434.9056603773583	319.0078328981723	2252.222222222222	605.0	637.316076294278	633.3438485804418	209.35797665369648	4542.292993630574	43.85074626865672	1384.6980676328506	252.9569892473118	2441.590909090909	3106.0828220858893
2020-04-30	97.09090909090908	263.515625	1745.909090909091	1402.2340425531916	4235.3097345132755	371.1396011396012	1405.6403269754767	813.3879781420766	59.115492957746476	126.23983739837398	715.0	1553.103448275862	52.68	892.0	1917.044776119403	1917.0963855421685	240.74766355140187	283.1632653061225	25.501543209876548	37.30813287514318	1156.2592592592591	4309.148936170213	1799.318181818182	3370.711920529801	112.4341580207502	142.96385542168673	2242.8901734104047	1446.6037735849054	330.02610966057443	2286.296296296296	623.8541666666666	677.1049046321526	675.1419558359621	209.43579766536962	4568.64118895966	44.08955223880597	1420.157004830918	265.2150537634409	2503.348484848485	3189.90490797546
2020-05-1	100.3409090909091	264.140625	1752.7272727272727	1492.2340425531916	4293.716814159293	405.41310541310537	1450.5722070844688	875.5737704918033	59.12394366197183	132.25609756097558	724.7169811320755	1578.9655172413793	55.37	908.1818181818179	1934.044776119403	1917.0963855421685	242.14953271028043	292.1428571428571	27.03935185185185	38.63306605574647	1168.395061728395	4385.531914893617	1812.0454545454547	3401.7052980132453	113.97446129289705	154.40963855421688	2272.601156069364	1454.7169811320755	336.2140992167102	2313.6111111111113	637.5	725.4632152588556	717.7602523659307	209.61089494163426	4598.089171974522	44.17910447761193	1451.7391304347825	279.7311827956989	2594.7424242424245	3281.6748466257673
